,game_id,home_team,away_team,season_type,season,week,game_date,home_score,away_score,result,div_game,location,roof,surface,home_sp,home_yards_gained,home_yards_after_catch,home_epa,home_air_epa,home_yac_epa,home_comp_air_epa,home_comp_yac_epa,home_wpa,home_vegas_wpa,home_air_wpa,home_yac_wpa,home_comp_air_wpa,home_comp_yac_wpa,home_third_down_converted,home_fourth_down_converted,home_interception,home_fumble_lost,home_qb_hit,home_rush_attempt,home_pass_attempt,home_sack,home_touchdown,home_success,home_penalty,home_penalty_yards,away_sp,away_yards_gained,away_yards_after_catch,away_epa,away_air_epa,away_yac_epa,away_comp_air_epa,away_comp_yac_epa,away_wpa,away_vegas_wpa,away_air_wpa,away_yac_wpa,away_comp_air_wpa,away_comp_yac_wpa,away_third_down_converted,away_fourth_down_converted,away_interception,away_fumble_lost,away_qb_hit,away_rush_attempt,away_pass_attempt,away_sack,away_touchdown,away_success,away_penalty,away_penalty_yards,POST,REG,Home,Neutral,closed,dome,open,outdoors,,a_turf,astroplay,astroturf,fieldturf,grass,matrixturf,sportturf
11078,2017_04_TEN_HOU,HOU,TEN,REG,2017,4,2017-10-01,57,14,43,1,Home,open,astroturf,0.0,58.0,7.0,2.9190683,3.501625,-1.2435374,2.4434485,0.28359535,0.032836378,0.036902666,0.0064381957,0.032967806,0.0064381957,0.037584245,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,15.0,3.0,0.03280425,2.1766598,-2.516346,0.72125196,0.43568242,-0.019653322,-0.10351637,0.0,-0.012921298,0.0,-0.0005169008,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26426,2022_10_WAS_PHI,PHI,WAS,REG,2022,10,2022-11-14,21,32,-11,1,Home,outdoors,grass,1.0,36.0,3.0,-5.6141396,5.400525,-13.111926,2.6305604,-6.873347,-0.1337734,-0.101283334,-0.024178494,-0.10629243,-0.027597595,0.022581324,1.0,0.0,1.0,1.0,0.0,3.0,7.0,0.0,1.0,5.0,2.0,2.0,1.0,15.0,3.0,0.3044209,2.726472,-4.8094625,-0.57505095,0.59885025,-0.10723122,-0.10305329,0.0,-0.14178407,0.0,-0.0019243658,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28667,2018_11_PIT_JAX,JAX,PIT,REG,2018,11,2018-11-18,16,20,-4,0,Home,outdoors,grass,1.0,33.0,14.0,-5.0708494,2.8277102,-1.9381207,0.21804121,1.1830684,-0.16142967,-0.033129215,0.0,-0.0064541698,0.0,0.016173542,1.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,34.0,12.0,2.7976885,3.9370556,-1.2069399,1.809242,1.8928926,0.21716908,0.21664989,0.0,0.21505049,0.0,0.243707,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2895,2013_01_TEN_PIT,PIT,TEN,REG,2013,1,2013-09-08,9,16,-7,0,Home,outdoors,grass,0.0,19.0,12.0,-0.029495835,-0.4879548,-0.6434971,-1.2926271,1.8691124,-0.06281868,-0.11559175,0.0011442006,-0.08120123,0.0,-0.030600408,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,1.0,-1.0450668,1.1885602,-1.0706704,0.7098711,0.32620016,-0.043085426,-0.018156707,0.0,0.008866072,0.0,0.02844131,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
17355,2019_07_KC_DEN,DEN,KC,REG,2019,7,2019-10-17,6,30,-24,1,Home,outdoors,grass,0.0,4.0,6.0,-2.5981808,3.6154532,-3.615873,1.4904557,0.26848617,-0.026364788,-0.040001996,0.0,0.008366153,0.0,0.07179548,1.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,-1.0863396,0.1527134,0.5757509,0.1527134,0.5757509,0.007735014,0.0034662485,0.0,0.008034766,0.0,0.008034766,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
25046,2018_10_DAL_PHI,PHI,DAL,REG,2018,10,2018-11-11,20,27,-7,1,Home,outdoors,grass,1.0,29.0,12.0,-0.913644,-3.7346628,1.4944851,-3.7346628,1.4944851,-0.11683276,-0.15343297,0.19533932,-0.34879494,0.19533932,-0.34879494,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,96.0,27.0,4.3001194,3.096292,-0.4079351,1.8361475,1.7809181,0.14719772,0.22984752,-0.0065461993,0.15420538,-0.0083886385,0.17722392,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32492,2012_13_CIN_SD,LAC,CIN,REG,2012,13,2012-12-02,13,20,-7,0,Home,outdoors,grass,0.0,46.0,43.0,-0.17766795,-4.2690563,4.2534013,-3.3951597,4.89474,-0.06863245,-0.04653649,0.0,-0.037333637,0.0,0.005828172,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,42.0,12.0,2.5005376,0.84204745,3.1064353,2.4380097,2.6809254,0.011188522,0.02720863,0.0,0.09673524,0.0,0.15666148,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,6.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33185,2021_13_LAC_CIN,CIN,LAC,REG,2021,13,2021-12-05,22,41,-19,0,Home,outdoors,grass,1.0,73.0,33.0,5.4938955,6.1834517,0.92579895,6.0920243,2.041467,0.06667191,0.094569504,0.072344705,0.06118204,0.072344705,0.0648669,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,0.0,-1.8969283,3.7826655,-4.100846,0.0,0.0,-0.040794056,-0.0047472343,0.0,0.014332026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27002,2020_11_CIN_WAS,WAS,CIN,REG,2020,11,2020-11-22,20,9,11,0,Home,outdoors,grass,2.0,9.0,0.0,-0.48242027,-0.51907337,0.008463853,0.0,0.0,0.031099778,0.0019103959,0.0,-0.010735929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,15.0,12.0,-0.88824177,3.7710261,-3.3800106,0.53882647,2.6077867,0.061982587,0.07065347,0.0,0.10626885,0.0,0.11619292,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29061,2015_11_TB_PHI,PHI,TB,REG,2015,11,2015-11-22,17,45,-28,0,Home,outdoors,grass,0.0,31.0,4.0,-0.04958999,-0.30282468,0.8505284,0.9430354,0.11782933,0.0013269857,0.00503846,0.012274742,-0.00033607776,0.012274742,-0.00019447936,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,118.0,0.0,4.2367764,0.18841684,0.0057963654,1.3558602,0.0,0.12736599,0.16128297,0.001011312,-3.325939e-05,0.001011312,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1241,2021_01_JAX_HOU,HOU,JAX,REG,2021,1,2021-09-12,37,21,16,1,Home,outdoors,grass,1.0,13.0,14.0,3.0547733,0.03240919,3.7876167,0.03240919,3.7876167,0.0073138326,0.052904293,0.0,0.022077411,0.0,0.022077411,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,9.0,3.0,-1.40526,2.565457,-3.970717,2.3498096,0.09677182,-0.08905189,-0.07232806,-0.0010446471,-0.08800724,-0.0010446471,1.3744866e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36340,2017_14_OAK_KC,KC,LV,REG,2017,14,2017-12-10,26,15,11,1,Home,outdoors,grass,0.0,39.0,0.0,2.3465323,2.1323292,0.37021258,2.728033,0.0,0.024538457,0.0285334,0.051749766,-0.0031061769,0.051749766,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,6.0,-0.54752785,6.039543,-4.6505857,1.9949727,0.353911,-0.05256763,-0.08525979,0.0,-0.010909835,0.0,8.654126e-06,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
16575,2022_06_WAS_CHI,CHI,WAS,REG,2022,6,2022-10-13,7,12,-5,0,Home,outdoors,grass,0.0,6.0,0.0,-9.555034,-1.9002748,-4.67175,0.0,0.0,-0.36388016,-0.316031,0.0,-0.18817154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.939803,-0.46363705,0.3244929,-0.46363705,0.3244929,0.007836908,0.06522894,0.0,-0.018280923,0.0,-0.018280923,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2487,2018_01_TB_NO,NO,TB,REG,2018,1,2018-09-09,40,48,-8,1,Home,dome,sportturf,0.0,12.0,0.0,-0.43372217,-0.22944847,0.0,-0.22944847,0.0,-0.0028378963,0.016483486,0.0004092455,0.0,0.0004092455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,89.0,4.0,6.9332275,5.5382366,0.68225485,5.5382366,0.68225485,0.09324015,0.10683881,0.021896064,0.035633422,0.021896064,0.035633422,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
35149,2011_14_CHI_DEN,DEN,CHI,REG,2011,14,2011-12-11,13,10,3,0,Home,outdoors,grass,0.0,22.0,6.0,-1.1825093,8.147744,-9.534767,0.9998076,0.79380053,-0.17771359,-0.14804727,-0.0034059882,-0.10223314,0.0,0.039930984,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,-0.30694535,-0.018393228,0.19133992,-0.018393228,0.19133992,0.06454387,0.027229015,-0.09236428,0.10716736,-0.09236428,0.10716736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15006,2022_06_CIN_NO,NO,CIN,REG,2022,6,2022-10-16,26,30,-4,0,Home,dome,sportturf,0.0,73.0,19.0,4.205265,0.10287905,2.2695947,2.0357409,1.3163886,0.081242085,0.15528637,0.0063748956,0.023319423,0.0063748956,0.09054905,3.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,94.0,66.0,6.216093,-2.0616155,9.189082,-1.4550974,9.189562,0.32636744,0.31371436,0.0,0.44282448,0.0,0.469401,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,6.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40260,2018_15_WAS_JAX,JAX,WAS,REG,2018,15,2018-12-16,13,16,-3,0,Home,outdoors,grass,0.0,50.0,0.0,-0.7269175,0.0,0.0,0.0,0.0,-0.026907802,0.0221048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,28.0,5.0,-6.8553348,-0.8770559,1.2349368,-0.886336,2.4693322,-0.06782338,-0.032755345,0.0,-0.016053244,0.0,0.023924276,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
30172,2021_12_CLE_BAL,BAL,CLE,REG,2021,12,2021-11-28,16,10,6,1,Home,outdoors,grass,2.0,-7.0,0.0,-1.7435085,0.0,0.0,0.0,0.0,-0.15889303,-0.1218011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,67.0,16.0,7.04738,3.567396,1.0980994,3.567396,1.0980994,0.12414627,0.22045758,0.043447122,0.025217265,0.043447122,0.025217265,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6436,2012_03_DET_TEN,TEN,DET,REG,2012,3,2012-09-23,44,41,3,0,Home,outdoors,grass,2.0,32.0,9.0,7.1051702,2.345501,-3.5814853,-0.5326187,0.7284103,0.39941823,0.3310271,0.0,-0.0461134,0.0,-0.005558312,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,6.0,0.0,0.0,3.0,62.0,3.0,1.9446461,3.5695355,-0.40778607,3.5039866,0.14828527,-0.6736374,-0.71020675,0.063274376,0.071458966,0.063274376,0.08943918,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,9.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
47246,2021_18_NO_ATL,ATL,NO,REG,2021,18,2022-01-09,20,30,-10,1,Home,outdoors,fieldturf,0.0,-4.0,-2.0,-8.623655,3.7310057,-11.884066,-0.45692053,-5.3003864,-0.15149117,-0.101455614,-6.948132e-05,-0.13926114,0.0,-0.090578705,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,52.0,2.0,1.3638786,0.16102171,-0.51822686,-3.152885,3.7785575,-0.015378427,-0.016698971,-0.002621293,-0.01054585,-0.002621293,0.034217417,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,7.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32773,2021_13_DEN_KC,KC,DEN,REG,2021,13,2021-12-05,22,9,13,1,Home,outdoors,astroturf,0.0,47.0,44.0,3.7824872,-0.41944182,4.447437,-0.41944182,4.447437,0.03816478,-0.00589858,0.0,0.076865435,0.0,0.076865435,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,52.0,33.0,-10.357199,-0.30465287,-9.471806,-1.1004153,2.1555462,-0.05622509,-0.03958121,-0.22431698,0.16831443,-0.22415772,0.21065868,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,3.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23899,2010_10_DAL_NYG,NYG,DAL,REG,2010,10,2010-11-14,20,33,-13,1,Home,outdoors,fieldturf,1.0,43.0,8.0,4.579329,4.832775,-4.3548536,1.5187361,0.6627092,0.14347744,0.08907387,-0.015668456,0.06373641,0.0,0.09486602,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,108.0,94.0,8.766982,-0.39382538,8.877856,-1.0198636,10.551302,0.022303853,0.11698285,0.0,0.03331871,0.0,0.06221516,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
41808,2018_16_JAX_MIA,MIA,JAX,REG,2018,16,2018-12-23,7,17,-10,0,Home,outdoors,grass,0.0,34.0,6.0,-0.6957291,-0.56747377,-0.38528085,-0.8691043,0.78838193,0.009806953,0.008873872,0.0,-0.001313813,0.0,0.033331804,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,65.0,1.0,-0.16268957,5.7231655,-1.1317785,5.8092384,0.6335082,0.07102004,0.06977475,0.043252796,0.13103452,0.043252796,0.17118853,2.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
19466,2010_08_HOU_IND,IND,HOU,REG,2010,8,2010-11-01,30,17,13,1,Home,closed,fieldturf,2.0,14.0,3.0,-2.4454231,1.7681664,-2.5268502,0.017789748,0.6291635,-0.011868477,-0.0173717,-0.0023911595,-0.0050822496,-0.0023911595,0.016702056,1.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,6.0,1.0,1.0,0.0,11.0,17.0,1.5867751,-1.4027171,2.5370498,-1.4027171,2.5370498,0.0038302224,-0.031263024,0.0,0.0061043296,0.0,0.0061043296,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29195,2017_12_CAR_NYJ,NYJ,CAR,REG,2017,12,2017-11-26,27,35,-8,0,Home,outdoors,fieldturf,0.0,21.0,3.0,-1.0128702,-0.5001434,1.1304109,-1.0400659,2.1274579,-0.06622433,-0.021630175,0.0,0.01865089,0.0,0.04453081,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,12.0,0.0,-2.0901756,7.155613,-8.86405,0.0,0.0,0.034768075,0.034191728,0.0,-0.0759272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
33767,2014_13_NYG_JAX,JAX,NYG,REG,2014,13,2014-11-30,25,24,1,0,Home,outdoors,grass,0.0,-1.0,5.0,-3.3377295,7.151471,-9.732818,-0.5668473,1.3392525,-0.113073766,-0.058845744,0.013092965,-0.08991377,0.0051549673,0.0013421178,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,4.0,1.0,1.0,4.0,-10.0,11.0,-16.381155,0.5376792,-4.841248,0.5376792,-4.841248,-0.6842483,-0.59069383,0.023112327,-0.3459374,0.023112327,-0.3459374,2.0,0.0,0.0,3.0,1.0,3.0,8.0,3.0,3.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
20154,2018_08_GB_LA,LA,GB,REG,2018,8,2018-10-28,29,27,2,0,Home,outdoors,grass,1.0,37.0,0.0,-3.1191187,3.3029175,-6.023708,0.0,0.0,-0.0398698,-0.042527918,0.0,-0.07484299,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,13.0,1.4857764,0.17322344,1.3510603,0.17322344,1.3510603,0.05371152,0.023265034,0.0,0.052574918,0.0,0.052574918,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11542,2022_05_CHI_MIN,MIN,CHI,REG,2022,5,2022-10-09,29,22,7,1,Home,dome,sportturf,1.0,71.0,41.0,2.2700825,-1.2571287,3.8030863,-1.2571287,3.8030863,0.0825566,0.070823826,0.024712086,0.03762412,0.024712086,0.03762412,2.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,8.0,1.0,1.0,1.0,8.0,6.0,3.6145353,-0.5039703,0.95040905,-0.5039703,0.95040905,0.10458743,0.05097813,0.0,0.0069996044,0.0,0.0069996044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
35209,2020_14_BAL_CLE,CLE,BAL,REG,2020,14,2020-12-14,42,47,-5,1,Home,outdoors,grass,1.0,46.0,8.0,0.39066052,5.7697334,-5.727273,1.5529392,1.5140247,-0.033944845,0.018978775,0.0,-0.06480196,0.0,0.052051023,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,149.0,43.0,13.982135,8.279261,3.8055804,7.240454,5.3018775,0.66734254,0.59677935,0.0,0.62047994,0.0,0.6411425,2.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,6.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
30900,2011_12_NYG_NO,NO,NYG,REG,2011,12,2011-11-28,49,24,25,0,Home,dome,sportturf,1.0,36.0,7.0,1.1443942,0.74536324,1.8243567,1.6096798,1.4721966,-0.022917576,-0.035166875,0.0,0.007739296,0.0,0.0117955115,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,88.0,18.0,2.5292697,7.2253294,-4.3911343,4.448685,1.4710183,0.07466142,0.06300713,0.017471485,0.06903559,0.017471485,0.12895107,2.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13701,2011_05_TB_SF,SF,TB,REG,2011,5,2011-10-09,48,3,45,0,Home,outdoors,grass,0.0,30.0,0.0,1.1035941,0.8404771,-1.1468402,0.13450165,0.0,0.042505026,0.05249864,0.0053910613,-4.2319298e-05,0.0053910613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,24.0,8.0,-7.490946,4.3084707,-10.36332,-1.1804695,2.018978,-0.14636715,-0.1575279,-0.02389349,-0.097204715,-0.02389349,0.031039923,1.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43781,2010_17_CIN_BAL,BAL,CIN,REG,2010,17,2011-01-02,13,7,6,1,Home,outdoors,fieldturf,1.0,66.0,55.0,-0.557287,-3.106006,5.8208084,-3.106006,5.8208084,0.07002386,0.002710864,0.0,0.11153889,0.0,0.11153889,0.0,0.0,0.0,0.0,1.0,8.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,20.0,10.0,-1.5171726,-0.8538106,1.4031905,0.02910915,1.484738,-0.007196605,-0.013600349,0.0039081573,0.034852296,0.0039081573,0.08572453,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
37153,2021_14_SF_CIN,CIN,SF,REG,2021,14,2021-12-12,23,26,-3,0,Home,outdoors,grass,1.0,0.0,12.0,-5.5018244,-0.989382,0.41252697,-1.5158648,1.3812203,-0.06615139,-0.13107735,0.0,0.025438651,0.0,0.03575705,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,13.0,-1.3490698,6.1401234,-6.126139,1.5339158,1.0771476,0.063092336,0.06880694,0.0845309,-0.01034224,0.0845309,0.01712799,1.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
18398,2011_07_STL_DAL,DAL,LA,REG,2011,7,2011-10-23,34,7,27,0,Home,closed,matrixturf,2.0,59.0,8.0,3.9548905,-0.7934485,1.5446216,-0.7934485,1.5446216,0.09436656,0.04439325,0.0,0.013191402,0.0,0.013191402,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,33.0,28.0,2.080517,-1.4986815,2.0131083,-1.4986815,2.0131083,-0.059645485,-0.01599555,-0.0024458468,-0.038272157,-0.0024458468,-0.038272157,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
32106,2016_12_TEN_CHI,CHI,TEN,REG,2016,12,2016-11-27,21,27,-6,0,Home,outdoors,grass,2.0,80.0,28.0,7.13937,11.307989,0.05081427,7.9887953,4.6834755,0.09035256,0.092176616,0.13324939,0.0035734102,0.13324939,0.07301607,3.0,1.0,0.0,0.0,1.0,5.0,7.0,0.0,2.0,8.0,0.0,0.0,2.0,18.0,2.0,-1.18884,8.2012,-7.8141813,3.5493784,0.011639658,-0.00012517348,-0.010712765,0.0,0.0050504804,0.0,0.051104605,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
30491,2019_12_JAX_TEN,TEN,JAX,REG,2019,12,2019-11-24,42,20,22,1,Home,outdoors,grass,1.0,62.0,44.0,4.064645,-0.3651427,5.6265454,-0.3651427,5.6265454,0.11742862,0.08561448,0.0,0.13210863,0.0,0.13210863,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,5.0,-0.30000928,2.3373227,-3.0651462,-1.2614511,1.0584419,0.006892786,0.008155953,-5.8199133e-05,-4.141085e-05,0.0,3.116211e-05,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
38696,2014_15_HOU_IND,IND,HOU,REG,2014,15,2014-12-14,17,10,7,1,Home,closed,fieldturf,1.0,29.0,11.0,-8.054008,9.478838,-17.402817,-0.6278752,1.651373,-0.13167268,-0.13763261,0.0,-0.19025953,0.0,0.031484723,0.0,0.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,6.0,2.0,2.0,0.0,11.0,0.0,-2.9943728,1.5542183,-3.3380692,0.0,0.0,-0.122464254,-0.0968073,0.0,-0.063290596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
13548,2022_05_PIT_BUF,BUF,PIT,REG,2022,5,2022-10-09,38,3,35,0,Home,outdoors,a_turf,1.0,72.0,3.0,2.9505157,8.244566,-6.7105093,2.150629,1.4309571,-0.03904921,-0.026221352,-9.959936e-05,-0.021725567,-9.959936e-05,0.030000893,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,20.0,19.0,-0.5337916,-1.369137,2.0430608,-0.6703956,2.0449724,-0.015081793,0.0012069391,0.0,-0.013657305,0.0,0.0032956859,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
28807,2017_11_WAS_NO,NO,WAS,REG,2017,11,2017-11-19,34,31,3,0,Home,dome,sportturf,1.0,86.0,4.0,6.212651,0.45672733,1.0306706,1.2167293,0.52199066,0.16654453,0.10172978,0.0,-0.013058221,0.0,-0.0016175564,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,5.0,0.0,0.0,2.0,66.0,21.0,2.479987,9.459412,-6.2515097,3.8763373,1.8787417,0.018680409,0.013558816,0.017450854,-0.004076302,0.014136718,0.07434207,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,5.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
